reference,position,total_coverage
NZ_MT874924.1,5156,375
NZ_MT874924.1,5157,375
NZ_MT874924.1,5158,375
NZ_MT874924.1,5159,375
NZ_MT874924.1,5160,375
NZ_MT874924.1,5161,375
NZ_MT874924.1,5162,375
NZ_MT874924.1,5163,375
NZ_MT874924.1,5164,375
NZ_MT874924.1,5165,375
NZ_MT874924.1,5166,375
NZ_MT874924.1,5167,375
NZ_MT874924.1,5168,375
NZ_MT874924.1,5169,375
NZ_MT874924.1,5170,375
NZ_MT874924.1,5171,375
NZ_MT874924.1,5172,375
NZ_MT874924.1,5173,375
NZ_MT874924.1,5174,375
NZ_MT874924.1,5175,375
NZ_MT874924.1,5176,375
NZ_MT874924.1,5177,375
NZ_MT874924.1,5178,375
NZ_MT874924.1,5179,375
NZ_MT874924.1,5180,375
NZ_MT874924.1,5181,375
NZ_MT874924.1,5182,375
NZ_MT874924.1,5183,375
NZ_MT874924.1,5184,375
NZ_MT874924.1,5185,375
NZ_MT874924.1,5186,375
NZ_MT874924.1,5187,375
NZ_MT874924.1,5188,375
NZ_MT874924.1,5189,375
NZ_MT874924.1,5190,375
NZ_MT874924.1,5191,375
NZ_MT874924.1,5192,375
NZ_MT874924.1,5193,375
NZ_MT874924.1,5194,375
NZ_MT874924.1,5195,375
NZ_MT874924.1,5196,375
NZ_MT874924.1,5197,375
NZ_MT874924.1,5198,375
NZ_MT874924.1,5199,375
NZ_MT874924.1,5200,375
NZ_MT874924.1,5201,375
NZ_MT874924.1,5202,375
NZ_MT874924.1,5203,375
NZ_MT874924.1,5204,375
NZ_MT874924.1,5205,375
NZ_MT874924.1,5206,375
NZ_MT874924.1,5207,375
NZ_MT874924.1,5208,375
NZ_MT874924.1,5209,375
NZ_MT874924.1,5210,375
NZ_MT874924.1,5211,375
NZ_MT874924.1,5212,375
NZ_MT874924.1,5213,375
NZ_MT874924.1,5214,375
NZ_MT874924.1,5215,375
NZ_MT874924.1,5216,375
NZ_MT874924.1,5217,375
NZ_MT874924.1,5218,375
NZ_MT874924.1,5219,375
NZ_MT874924.1,5220,375
NZ_MT874924.1,5221,375
NZ_MT874924.1,5222,375
NZ_MT874924.1,5223,375
NZ_MT874924.1,5224,375
NZ_MT874924.1,5225,375
NZ_MT874924.1,5226,375
NZ_MT874924.1,5227,375
NZ_MT874924.1,5228,375
NZ_MT874924.1,5229,375
NZ_MT874924.1,5230,375
NZ_MT874924.1,5231,375
NZ_MT874924.1,5232,375
NZ_MT874924.1,5233,375
NZ_MT874924.1,5234,375
NZ_MT874924.1,5235,375
NZ_MT874924.1,5236,375
NZ_MT874924.1,5237,375
NZ_MT874924.1,5238,375
NZ_MT874924.1,5239,375
NZ_MT874924.1,5240,375
NZ_MT874924.1,5241,375
NZ_MT874924.1,5242,375
NZ_MT874924.1,5243,375
NZ_MT874924.1,5244,375
NZ_MT874924.1,5245,375
NZ_MT874924.1,5246,375
NZ_MT874924.1,5247,375
NZ_MT874924.1,5248,375
NZ_MT874924.1,5249,375
NZ_MT874924.1,5250,375
NZ_MT874924.1,5251,375
NZ_MT874924.1,5252,375
NZ_MT874924.1,5253,375
NZ_MT874924.1,5254,375
NZ_MT874924.1,5255,375
NZ_MT874924.1,5256,375
NZ_MT874924.1,5257,375
NZ_MT874924.1,5258,375
NZ_MT874924.1,5259,375
NZ_MT874924.1,5260,375
NZ_MT874924.1,5261,375
NZ_MT874924.1,5262,375
NZ_MT874924.1,5263,375
NZ_MT874924.1,5264,375
NZ_MT874924.1,5265,375
NZ_MT874924.1,5266,375
NZ_MT874924.1,5267,375
NZ_MT874924.1,5268,375
NZ_MT874924.1,5269,375
NZ_MT874924.1,5270,375
NZ_MT874924.1,5271,375
NZ_MT874924.1,5272,375
NZ_MT874924.1,5273,375
NZ_MT874924.1,5274,375
NZ_MT874924.1,5275,375
NZ_MT874924.1,5276,375
NZ_MT874924.1,5277,375
NZ_MT874924.1,5278,375
NZ_MT874924.1,5279,375
NZ_MT874924.1,5280,375
NZ_MT874924.1,5281,375
NZ_MT874924.1,5282,375
NZ_MT874924.1,5283,375
NZ_MT874924.1,5284,375
NZ_MT874924.1,5285,375
NZ_MT874924.1,5286,375
NZ_MT874924.1,5287,375
NZ_MT874924.1,5288,375
NZ_MT874924.1,5289,375
NZ_MT874924.1,5290,375
NZ_MT874924.1,5291,375
NZ_MT874924.1,5292,375
NZ_MT874924.1,5293,375
NZ_MT874924.1,5294,375
NZ_MT874924.1,5295,375
NZ_MT874924.1,5296,375
NZ_MT874924.1,5297,375
NZ_MT874924.1,5298,375
NZ_MT874924.1,5299,375
NZ_MT874924.1,5300,375
NZ_MT874924.1,5301,375
NZ_MT874924.1,5302,375
NZ_MT874924.1,5303,375
NZ_MT874924.1,5304,375
NZ_MT874924.1,5305,375
NZ_MT874924.1,5306,375
NZ_MT874924.1,5307,375
NZ_MT874924.1,5308,375
NZ_MT874924.1,5309,375
NZ_MT874924.1,5310,375
NZ_MT874924.1,5311,375
NZ_MT874924.1,5312,375
NZ_MT874924.1,5313,375
NZ_MT874924.1,5314,375
NZ_MT874924.1,5315,375
NZ_MT874924.1,5316,375
NZ_MT874924.1,5317,375
NZ_MT874924.1,5318,375
NZ_MT874924.1,5319,375
NZ_MT874924.1,5320,375
NZ_MT874924.1,5321,375
NZ_MT874924.1,5322,375
NZ_MT874924.1,5323,375
NZ_MT874924.1,5324,375
NZ_MT874924.1,5325,375
NZ_MT874924.1,5326,375
NZ_MT874924.1,5327,375
NZ_MT874924.1,5328,375
NZ_MT874924.1,5329,375
NZ_MT874924.1,5330,375
NZ_MT874924.1,5331,375
NZ_MT874924.1,5332,375
NZ_MT874924.1,5333,375
NZ_MT874924.1,5334,375
NZ_MT874924.1,5335,375
NZ_MT874924.1,5336,375
NZ_MT874924.1,5337,375
NZ_MT874924.1,5338,375
NZ_MT874924.1,5339,375
NZ_MT874924.1,5340,375
NZ_MT874924.1,5341,375
NZ_MT874924.1,5342,375
NZ_MT874924.1,5343,375
NZ_MT874924.1,5344,375
NZ_MT874924.1,5345,375
NZ_MT874924.1,5346,375
NZ_MT874924.1,5347,375
NZ_MT874924.1,5348,375
NZ_MT874924.1,5349,375
NZ_MT874924.1,5350,375
NZ_MT874924.1,5351,375
NZ_MT874924.1,5352,375
NZ_MT874924.1,5353,375
NZ_MT874924.1,5354,375
NZ_MT874924.1,5355,375
NZ_MT874924.1,5356,375
NZ_MT874924.1,5357,375
NZ_MT874924.1,5358,375
NZ_MT874924.1,5359,375
NZ_MT874924.1,5360,375
NZ_MT874924.1,5361,375
NZ_MT874924.1,5362,375
NZ_MT874924.1,5363,375
NZ_MT874924.1,5364,375
NZ_MT874924.1,5365,375
NZ_MT874924.1,5366,375
NZ_MT874924.1,5367,375
NZ_MT874924.1,5368,375
NZ_MT874924.1,5369,375
NZ_MT874924.1,5370,375
NZ_MT874924.1,5371,375
NZ_MT874924.1,5372,375
NZ_MT874924.1,5373,375
NZ_MT874924.1,5374,375
NZ_MT874924.1,5375,375
NZ_MT874924.1,5376,375
NZ_MT874924.1,5377,375
NZ_MT874924.1,5378,375
NZ_MT874924.1,5379,375
NZ_MT874924.1,5380,375
NZ_MT874924.1,5381,375
NZ_MT874924.1,5382,375
NZ_MT874924.1,5383,375
NZ_MT874924.1,5384,375
NZ_MT874924.1,5385,375
NZ_MT874924.1,5386,375
NZ_MT874924.1,5387,375
NZ_MT874924.1,5388,375
NZ_MT874924.1,5389,375
NZ_MT874924.1,5390,375
NZ_MT874924.1,5391,375
NZ_MT874924.1,5392,375
NZ_MT874924.1,5393,375
NZ_MT874924.1,5394,375
NZ_MT874924.1,5395,375
NZ_MT874924.1,5396,375
NZ_MT874924.1,5397,375
NZ_MT874924.1,5398,375
NZ_MT874924.1,5399,375
NZ_MT874924.1,5400,375
NZ_MT874924.1,5401,375
NZ_MT874924.1,5402,375
NZ_MT874924.1,5403,375
NZ_MT874924.1,5404,375
NZ_MT874924.1,5405,375
NZ_MT874924.1,5406,375
NZ_MT874924.1,5407,375
NZ_MT874924.1,5408,375
NZ_MT874924.1,5409,375
NZ_MT874924.1,5410,375
NZ_MT874924.1,5411,375
NZ_MT874924.1,5412,375
NZ_MT874924.1,5413,375
NZ_MT874924.1,5414,375
NZ_MT874924.1,5415,375
NZ_MT874924.1,5416,375
NZ_MT874924.1,5417,375
NZ_MT874924.1,5418,375
NZ_MT874924.1,5419,375
NZ_MT874924.1,5420,375
NZ_MT874924.1,5421,375
NZ_MT874924.1,5422,375
NZ_MT874924.1,5423,375
NZ_MT874924.1,5424,375
NZ_MT874924.1,5425,375
NZ_MT874924.1,5426,375
NZ_MT874924.1,5427,375
NZ_MT874924.1,5428,375
NZ_MT874924.1,5429,375
NZ_MT874924.1,5430,375
NZ_MT874924.1,5431,375
NZ_MT874924.1,5432,375
NZ_MT874924.1,5433,375
NZ_MT874924.1,5434,375
NZ_MT874924.1,5435,375
NZ_MT874924.1,5436,375
NZ_MT874924.1,5437,375
NZ_MT874924.1,5438,375
NZ_MT874924.1,5439,375
NZ_MT874924.1,5440,375
NZ_MT874924.1,5441,375
NZ_MT874924.1,5442,375
NZ_MT874924.1,5443,375
NZ_MT874924.1,5444,375
NZ_MT874924.1,5445,375
NZ_MT874924.1,5446,375
NZ_MT874924.1,5447,375
NZ_MT874924.1,5448,375
NZ_MT874924.1,5449,375
NZ_MT874924.1,5450,375
NZ_MT874924.1,5451,375
NZ_MT874924.1,5452,375
NZ_MT874924.1,5453,375
NZ_MT874924.1,5454,375
NZ_MT874924.1,5455,375
NZ_MT874924.1,5456,375
NZ_MT874924.1,5457,375
NZ_MT874924.1,5458,375
NZ_MT874924.1,5459,375
NZ_MT874924.1,5460,375
NZ_MT874924.1,5461,375
NZ_MT874924.1,5462,375
NZ_MT874924.1,5463,375
NZ_MT874924.1,5464,375
NZ_MT874924.1,5465,375
NZ_MT874924.1,5466,375
NZ_MT874924.1,5467,375
NZ_MT874924.1,5468,375
NZ_MT874924.1,5469,375
NZ_MT874924.1,5470,375
NZ_MT874924.1,5471,375
NZ_MT874924.1,5472,375
NZ_MT874924.1,5473,375
NZ_MT874924.1,5474,375
NZ_MT874924.1,5475,375
NZ_MT874924.1,5476,375
NZ_MT874924.1,5477,375
NZ_MT874924.1,5478,375
NZ_MT874924.1,5479,375
NZ_MT874924.1,5480,375
NZ_MT874924.1,5481,375
NZ_MT874924.1,5482,375
NZ_MT874924.1,5483,375
NZ_MT874924.1,5484,375
NZ_MT874924.1,5485,375
NZ_MT874924.1,5486,375
NZ_MT874924.1,5487,375
NZ_MT874924.1,5488,375
NZ_MT874924.1,5489,375
NZ_MT874924.1,5490,375
NZ_MT874924.1,5491,375
NZ_MT874924.1,5492,375
NZ_MT874924.1,5493,375
NZ_MT874924.1,5494,375
NZ_MT874924.1,5495,375
NZ_MT874924.1,5496,375
NZ_MT874924.1,5497,375
NZ_MT874924.1,5498,375
NZ_MT874924.1,5499,375
NZ_MT874924.1,5500,375
NZ_MT874924.1,5501,375
NZ_MT874924.1,5502,375
NZ_MT874924.1,5503,375
NZ_MT874924.1,5504,375
NZ_MT874924.1,5505,375
NZ_MT874924.1,5506,375
NZ_MT874924.1,5507,375
NZ_MT874924.1,5508,375
NZ_MT874924.1,5509,375
NZ_MT874924.1,5510,375
NZ_MT874924.1,5511,375
NZ_MT874924.1,5512,375
NZ_MT874924.1,5513,375
NZ_MT874924.1,5514,375
NZ_MT874924.1,5515,375
NZ_MT874924.1,5516,375
NZ_MT874924.1,5517,375
NZ_MT874924.1,5518,375
NZ_MT874924.1,5519,375
NZ_MT874924.1,5520,375
NZ_MT874924.1,5521,375
NZ_MT874924.1,5522,375
NZ_MT874924.1,5523,375
NZ_MT874924.1,5524,375
NZ_MT874924.1,5525,375
NZ_MT874924.1,5526,375
NZ_MT874924.1,5527,375
NZ_MT874924.1,5528,375
NZ_MT874924.1,5529,375
NZ_MT874924.1,5530,375
NZ_MT874924.1,5531,375
NZ_MT874924.1,5532,375
NZ_MT874924.1,5533,375
NZ_MT874924.1,5534,375
NZ_MT874924.1,5535,375
NZ_MT874924.1,5536,375
NZ_MT874924.1,5537,375
NZ_MT874924.1,5538,375
NZ_MT874924.1,5539,375
NZ_MT874924.1,5540,375
NZ_MT874924.1,5541,375
NZ_MT874924.1,5542,375
NZ_MT874924.1,5543,375
NZ_MT874924.1,5544,375
NZ_MT874924.1,5545,375
NZ_MT874924.1,5546,375
NZ_MT874924.1,5547,375
NZ_MT874924.1,5548,375
NZ_MT874924.1,5549,375
NZ_MT874924.1,5550,375
NZ_MT874924.1,5551,375
NZ_MT874924.1,5552,375
NZ_MT874924.1,5553,375
NZ_MT874924.1,5554,375
NZ_MT874924.1,5555,375
NZ_MT874924.1,5556,375
NZ_MT874924.1,5557,375
NZ_MT874924.1,5558,375
NZ_MT874924.1,5559,375
NZ_MT874924.1,5560,375
NZ_MT874924.1,5561,375
NZ_MT874924.1,5562,375
NZ_MT874924.1,5563,375
NZ_MT874924.1,5564,375
NZ_MT874924.1,5565,375
NZ_MT874924.1,5566,375
NZ_MT874924.1,5567,375
NZ_MT874924.1,5568,375
NZ_MT874924.1,5569,375
NZ_MT874924.1,5570,375
NZ_MT874924.1,5571,375
NZ_MT874924.1,5572,375
NZ_MT874924.1,5573,375
NZ_MT874924.1,5574,375
NZ_MT874924.1,5575,375
NZ_MT874924.1,5576,375
NZ_MT874924.1,5577,375
NZ_MT874924.1,5578,375
NZ_MT874924.1,5579,375
NZ_MT874924.1,5580,375
NZ_MT874924.1,5581,375
NZ_MT874924.1,5582,375
NZ_MT874924.1,5583,375
NZ_MT874924.1,5584,375
NZ_MT874924.1,5585,375
NZ_MT874924.1,5586,375
NZ_MT874924.1,5587,375
NZ_MT874924.1,5588,375
NZ_MT874924.1,5589,375
NZ_MT874924.1,5590,375
NZ_MT874924.1,5591,375
NZ_MT874924.1,5592,375
NZ_MT874924.1,5593,375
NZ_MT874924.1,5594,375
NZ_MT874924.1,5595,375
NZ_MT874924.1,5596,375
NZ_MT874924.1,5597,375
NZ_MT874924.1,5598,375
NZ_MT874924.1,5599,375
NZ_MT874924.1,5600,375
NZ_MT874924.1,5601,375
NZ_MT874924.1,5602,375
NZ_MT874924.1,5603,375
NZ_MT874924.1,5604,375
NZ_MT874924.1,5605,375
NZ_MT874924.1,5606,375
NZ_MT874924.1,5607,375
NZ_MT874924.1,5608,375
NZ_MT874924.1,5609,375
NZ_MT874924.1,5610,375
NZ_MT874924.1,5611,375
NZ_MT874924.1,5612,375
NZ_MT874924.1,5613,375
NZ_MT874924.1,5614,375
NZ_MT874924.1,5615,375
NZ_MT874924.1,5616,375
NZ_MT874924.1,5617,375
NZ_MT874924.1,5618,375
NZ_MT874924.1,5619,375
NZ_MT874924.1,5620,375
NZ_MT874924.1,5621,375
NZ_MT874924.1,5622,375
NZ_MT874924.1,5623,375
NZ_MT874924.1,5624,375
NZ_MT874924.1,5625,375
NZ_MT874924.1,5626,375
NZ_MT874924.1,5627,375
NZ_MT874924.1,5628,375
NZ_MT874924.1,5629,375
NZ_MT874924.1,5630,375
NZ_MT874924.1,5631,375
NZ_MT874924.1,5632,375
NZ_MT874924.1,5633,375
NZ_MT874924.1,5634,375
NZ_MT874924.1,5635,375
NZ_MT874924.1,5636,375
NZ_MT874924.1,5637,375
NZ_MT874924.1,5638,375
NZ_MT874924.1,5639,375
NZ_MT874924.1,5640,375
NZ_MT874924.1,5641,375
NZ_MT874924.1,5642,375
NZ_MT874924.1,5643,375
NZ_MT874924.1,5644,375
NZ_MT874924.1,5645,375
NZ_MT874924.1,5646,375
NZ_MT874924.1,5647,375
NZ_MT874924.1,5648,375
NZ_MT874924.1,5649,375
NZ_MT874924.1,5650,375
NZ_MT874924.1,5651,375
NZ_MT874924.1,5652,375
NZ_MT874924.1,5653,375
NZ_MT874924.1,5654,375
NZ_MT874924.1,5655,375
NZ_MT874924.1,5656,375
NZ_MT874924.1,5657,375
NZ_MT874924.1,5658,375
NZ_MT874924.1,5659,375
NZ_MT874924.1,5660,375
NZ_MT874924.1,5661,375
NZ_MT874924.1,5662,375
NZ_MT874924.1,5663,375
NZ_MT874924.1,5664,375
NZ_MT874924.1,5665,375
NZ_MT874924.1,5666,375
NZ_MT874924.1,5667,375
NZ_MT874924.1,5668,375
NZ_MT874924.1,5669,375
NZ_MT874924.1,5670,375
NZ_MT874924.1,5671,375
NZ_MT874924.1,5672,375
NZ_MT874924.1,5673,375
NZ_MT874924.1,5674,375
NZ_MT874924.1,5675,375
NZ_MT874924.1,5676,375
NZ_MT874924.1,5677,375
NZ_MT874924.1,5678,375
NZ_MT874924.1,5679,375
NZ_MT874924.1,5680,375
NZ_MT874924.1,5681,375
NZ_MT874924.1,5682,375
NZ_MT874924.1,5683,375
NZ_MT874924.1,5684,375
NZ_MT874924.1,5685,375
NZ_MT874924.1,5686,375
NZ_MT874924.1,5687,375
NZ_MT874924.1,5688,375
NZ_MT874924.1,5689,375
NZ_MT874924.1,5690,375
NZ_MT874924.1,5691,375
NZ_MT874924.1,5692,375
NZ_MT874924.1,5693,375
NZ_MT874924.1,5694,375
NZ_MT874924.1,5695,375
NZ_MT874924.1,5696,375
NZ_MT874924.1,5697,375
NZ_MT874924.1,5698,375
NZ_MT874924.1,5699,375
NZ_MT874924.1,5700,375
NZ_MT874924.1,5701,375
NZ_MT874924.1,5702,375
NZ_MT874924.1,5703,375
NZ_MT874924.1,5704,375
NZ_MT874924.1,5705,375
NZ_MT874924.1,5706,375
NZ_MT874924.1,5707,375
NZ_MT874924.1,5708,375
NZ_MT874924.1,5709,375
NZ_MT874924.1,5710,375
NZ_MT874924.1,5711,375
NZ_MT874924.1,5712,375
NZ_MT874924.1,5713,375
NZ_MT874924.1,5714,375
NZ_MT874924.1,5715,375
NZ_MT874924.1,5716,375
NZ_MT874924.1,5717,375
NZ_MT874924.1,5718,375
NZ_MT874924.1,5719,375
NZ_MT874924.1,5720,375
NZ_MT874924.1,5721,375
NZ_MT874924.1,5722,375
NZ_MT874924.1,5723,375
NZ_MT874924.1,5724,375
NZ_MT874924.1,5725,375
NZ_MT874924.1,5726,375
NZ_MT874924.1,5727,375
NZ_MT874924.1,5728,375
NZ_MT874924.1,5729,375
NZ_MT874924.1,5730,375
NZ_MT874924.1,5731,375
NZ_MT874924.1,5732,375
NZ_MT874924.1,5733,375
NZ_MT874924.1,5734,375
NZ_MT874924.1,5735,375
NZ_MT874924.1,5736,375
NZ_MT874924.1,5737,375
NZ_MT874924.1,5738,375
NZ_MT874924.1,5739,375
NZ_MT874924.1,5740,375
NZ_MT874924.1,5741,375
NZ_MT874924.1,5742,375
NZ_MT874924.1,5743,375
NZ_MT874924.1,5744,375
NZ_MT874924.1,5745,375
NZ_MT874924.1,5746,375
NZ_MT874924.1,5747,375
NZ_MT874924.1,5748,375
NZ_MT874924.1,5749,375
NZ_MT874924.1,5750,375
NZ_MT874924.1,5751,375
NZ_MT874924.1,5752,375
NZ_MT874924.1,5753,375
NZ_MT874924.1,5754,375
NZ_MT874924.1,5755,375
NZ_MT874924.1,5756,375
NZ_MT874924.1,5757,375
NZ_MT874924.1,5758,375
NZ_MT874924.1,5759,375
NZ_MT874924.1,5760,375
NZ_MT874924.1,5761,375
NZ_MT874924.1,5762,375
NZ_MT874924.1,5763,375
NZ_MT874924.1,5764,375
NZ_MT874924.1,5765,375
NZ_MT874924.1,5766,375
NZ_MT874924.1,5767,375
NZ_MT874924.1,5768,375
NZ_MT874924.1,5769,375
NZ_MT874924.1,5770,375
NZ_MT874924.1,5771,375
NZ_MT874924.1,5772,375
NZ_MT874924.1,5773,375
NZ_MT874924.1,5774,375
NZ_MT874924.1,5775,375
NZ_MT874924.1,5776,375
NZ_MT874924.1,5777,375
NZ_MT874924.1,5778,375
NZ_MT874924.1,5779,375
NZ_MT874924.1,5780,375
NZ_MT874924.1,5781,375
NZ_MT874924.1,5782,375
NZ_MT874924.1,5783,375
NZ_MT874924.1,5784,375
NZ_MT874924.1,5785,375
NZ_MT874924.1,5786,375
NZ_MT874924.1,5787,375
NZ_MT874924.1,5788,375
NZ_MT874924.1,5789,375
NZ_MT874924.1,5790,375
NZ_MT874924.1,5791,375
NZ_MT874924.1,5792,375
NZ_MT874924.1,5793,375
NZ_MT874924.1,5794,375
NZ_MT874924.1,5795,375
NZ_MT874924.1,5796,375
NZ_MT874924.1,5797,375
NZ_MT874924.1,5798,375
NZ_MT874924.1,5799,375
NZ_MT874924.1,5800,375
NZ_MT874924.1,5801,375
NZ_MT874924.1,5802,375
NZ_MT874924.1,5803,375
NZ_MT874924.1,5804,375
NZ_MT874924.1,5805,375
NZ_MT874924.1,5806,375
NZ_MT874924.1,5807,375
NZ_MT874924.1,5808,375
NZ_MT874924.1,5809,375
NZ_MT874924.1,5810,375
NZ_MT874924.1,5811,375
NZ_MT874924.1,5812,375
NZ_MT874924.1,5813,375
NZ_MT874924.1,5814,375
NZ_MT874924.1,5815,375
NZ_MT874924.1,5816,375
NZ_MT874924.1,5817,375
NZ_MT874924.1,5818,375
NZ_MT874924.1,5819,375
NZ_MT874924.1,5820,375
NZ_MT874924.1,5821,375
NZ_MT874924.1,5822,375
NZ_MT874924.1,5823,375
NZ_MT874924.1,5824,375
NZ_MT874924.1,5825,375
NZ_MT874924.1,5826,375
NZ_MT874924.1,5827,375
NZ_MT874924.1,5828,375
NZ_MT874924.1,5829,375
NZ_MT874924.1,5830,375
NZ_MT874924.1,5831,375
NZ_MT874924.1,5832,375
NZ_MT874924.1,5833,375
NZ_MT874924.1,5834,375
NZ_MT874924.1,5835,375
NZ_MT874924.1,5836,375
NZ_MT874924.1,5837,375
NZ_MT874924.1,5838,375
NZ_MT874924.1,5839,375
NZ_MT874924.1,5840,375
NZ_MT874924.1,5841,375
NZ_MT874924.1,5842,375
NZ_MT874924.1,5843,375
NZ_MT874924.1,5844,375
NZ_MT874924.1,5845,375
NZ_MT874924.1,5846,375
NZ_MT874924.1,5847,375
NZ_MT874924.1,5848,375
NZ_MT874924.1,5849,375
NZ_MT874924.1,5850,375
NZ_MT874924.1,5851,375
NZ_MT874924.1,5852,375
NZ_MT874924.1,5853,375
NZ_MT874924.1,5854,375
NZ_MT874924.1,5855,375
NZ_MT874924.1,5856,375
NZ_MT874924.1,5857,375
NZ_MT874924.1,5858,375
NZ_MT874924.1,5859,375
NZ_MT874924.1,5860,375
NZ_MT874924.1,5861,375
NZ_MT874924.1,5862,375
NZ_MT874924.1,5863,375
NZ_MT874924.1,5864,375
NZ_MT874924.1,5865,375
NZ_MT874924.1,5866,375
NZ_MT874924.1,5867,375
NZ_MT874924.1,5868,375
NZ_MT874924.1,5869,375
NZ_MT874924.1,5870,375
NZ_MT874924.1,5871,375
NZ_MT874924.1,5872,375
NZ_MT874924.1,5873,375
NZ_MT874924.1,5874,375
NZ_MT874924.1,5875,375
NZ_MT874924.1,5876,375
NZ_MT874924.1,5877,375
NZ_MT874924.1,5878,375
NZ_MT874924.1,5879,375
NZ_MT874924.1,5880,375
NZ_MT874924.1,5881,375
NZ_MT874924.1,5882,375
NZ_MT874924.1,5883,375
NZ_MT874924.1,5884,375
NZ_MT874924.1,5885,375
NZ_MT874924.1,5886,375
NZ_MT874924.1,5887,375
NZ_MT874924.1,5888,375
NZ_MT874924.1,5889,375
NZ_MT874924.1,5890,375
NZ_MT874924.1,5891,375
NZ_MT874924.1,5892,375
NZ_MT874924.1,5893,375
NZ_MT874924.1,5894,375
NZ_MT874924.1,5895,375
NZ_MT874924.1,5896,375
NZ_MT874924.1,5897,375
NZ_MT874924.1,5898,375
NZ_MT874924.1,5899,375
NZ_MT874924.1,5900,375
NZ_MT874924.1,5901,375
NZ_MT874924.1,5902,375
NZ_MT874924.1,5903,375
NZ_MT874924.1,5904,375
NZ_MT874924.1,5905,375
NZ_MT874924.1,5906,375
NZ_MT874924.1,5907,375
NZ_MT874924.1,5908,375
NZ_MT874924.1,5909,375
NZ_MT874924.1,5910,375
NZ_MT874924.1,5911,375
NZ_MT874924.1,5912,375
NZ_MT874924.1,5913,375
NZ_MT874924.1,5914,375
NZ_MT874924.1,5915,375
NZ_MT874924.1,5916,375
NZ_MT874924.1,5917,375
NZ_MT874924.1,5918,375
NZ_MT874924.1,5919,375
NZ_MT874924.1,5920,375
NZ_MT874924.1,5921,375
NZ_MT874924.1,5922,375
NZ_MT874924.1,5923,375
NZ_MT874924.1,5924,375
NZ_MT874924.1,5925,375
NZ_MT874924.1,5926,375
NZ_MT874924.1,5927,375
NZ_MT874924.1,5928,375
NZ_MT874924.1,5929,375
NZ_MT874924.1,5930,375
NZ_MT874924.1,5931,375
NZ_MT874924.1,5932,375
NZ_MT874924.1,5933,375
NZ_MT874924.1,5934,375
NZ_MT874924.1,5935,375
NZ_MT874924.1,5936,375
NZ_MT874924.1,5937,375
NZ_MT874924.1,5938,375
NZ_MT874924.1,5939,375
NZ_MT874924.1,5940,375
NZ_MT874924.1,5941,375
NZ_MT874924.1,5942,375
NZ_MT874924.1,5943,375
NZ_MT874924.1,5944,375
NZ_MT874924.1,5945,375
NZ_MT874924.1,5946,375
NZ_MT874924.1,5947,375
NZ_MT874924.1,5948,375
NZ_MT874924.1,5949,375
NZ_MT874924.1,5950,375
NZ_MT874924.1,5951,375
NZ_MT874924.1,5952,375
NZ_MT874924.1,5953,375
NZ_MT874924.1,5954,375
NZ_MT874924.1,5955,375
NZ_MT874924.1,5956,375
NZ_MT874924.1,5957,375
NZ_MT874924.1,5958,375
NZ_MT874924.1,5959,375
NZ_MT874924.1,5960,375
NZ_MT874924.1,5961,375
NZ_MT874924.1,5962,375
NZ_MT874924.1,5963,375
NZ_MT874924.1,5964,375
NZ_MT874924.1,5965,375
NZ_MT874924.1,5966,375
NZ_MT874924.1,5967,375
NZ_MT874924.1,5968,375
NZ_MT874924.1,5969,375
NZ_MT874924.1,5970,375
NZ_MT874924.1,5971,375
NZ_MT874924.1,5972,375
NZ_MT874924.1,5973,375
NZ_MT874924.1,5974,375
NZ_MT874924.1,5975,375
NZ_MT874924.1,5976,375
NZ_MT874924.1,5977,375
NZ_MT874924.1,5978,375
NZ_MT874924.1,5979,375
NZ_MT874924.1,5980,375
NZ_MT874924.1,5981,375
NZ_MT874924.1,5982,375
NZ_MT874924.1,5983,375
NZ_MT874924.1,5984,375
NZ_MT874924.1,5985,375
NZ_MT874924.1,5986,375
NZ_MT874924.1,5987,375
NZ_MT874924.1,5988,375
NZ_MT874924.1,5989,375
NZ_MT874924.1,5990,375
NZ_MT874924.1,5991,375
NZ_MT874924.1,5992,375
NZ_MT874924.1,5993,375
NZ_MT874924.1,5994,375
NZ_MT874924.1,5995,375
NZ_MT874924.1,5996,375
NZ_MT874924.1,5997,375
NZ_MT874924.1,5998,375
NZ_MT874924.1,5999,375
NZ_MT874924.1,6000,375
NZ_MT874924.1,6001,375
NZ_MT874924.1,6002,375
NZ_MT874924.1,6003,375
NZ_MT874924.1,6004,375
NZ_MT874924.1,6005,375
NZ_MT874924.1,6006,375
NZ_MT874924.1,6007,375
NZ_MT874924.1,6008,375
NZ_MT874924.1,6009,375
NZ_MT874924.1,6010,375
NZ_MT874924.1,6011,375
NZ_MT874924.1,6012,375
NZ_MT874924.1,6013,375
NZ_MT874924.1,6014,375
NZ_MT874924.1,6015,375
NZ_MT874924.1,6016,375
NZ_MT874924.1,6017,375
NZ_MT874924.1,6018,375
NZ_MT874924.1,6019,375
NZ_MT874924.1,6020,375
NZ_MT874924.1,6021,375
NZ_MT874924.1,6022,375
NZ_MT874924.1,6023,375
NZ_MT874924.1,6024,375
NZ_MT874924.1,6025,375
NZ_MT874924.1,6026,375
NZ_MT874924.1,6027,375
NZ_MT874924.1,6028,375
NZ_MT874924.1,6029,375
